469.212094224953
(1, -1, 5.78324675791025e-6, 0.998026895465951, 1.0)
(1, 1, 0.0000115664935156271, 0.992115368146810, 0.5)
(-1, -1, 0.0000173497402729571, 0.982288746165290, 0.3333333333333333)
(1, 1, 0.0000231329870297067, 0.968585807426163, 0.25)
(-1, -1, 0.0000289162337856827, 0.951060626590540, 0.2)
(-1, 1, 0.0000346994805406916, 0.929782361685955, 0.16666666666666666)
(-1, -1, 0.0000404827272945399, 0.904834981194329, 0.14285714285714285)
(1, 1, 0.0000462659740470342, 0.876316932694782, 0.125)
(1, -1, 0.0000520492207979811, 0.844340754368908, 0.1111111111111111)
(-1, 1, 0.0000578324675471872, 0.809032630901580, 0.1)
(1, -1, 0.0000636157142944590, 0.770531895529801, 0.09090909090909091)
(-1, 1, 0.0000693989610396032, 0.728990480204625, 0.08333333333333333)
(-1, -1, 0.0000751822077824262, 0.684572316035909, 0.07692307692307693)
(-1, 1, 0.0000809654545227346, 0.637452686385883, 0.07142857142857142)
(1, -1, 0.0000867487012603351, 0.587817535164359, 0.06666666666666667)
(1, 1, 0.0000925319479950343, 0.535862733055183, 0.0625)
(-1, -1, 0.0000983151947266386, 0.481793304569569, 0.058823529411764705)
(1, 1, 0.000104098441454955, 0.425822618976514, 0.05555555555555555)
(1, -1, 0.000109881688179789, 0.368171548303054, 0.05263157894736842)
(-1, 1, 0.000115664934900948, 0.309067595727064, 0.05)
(1, -1, 0.000121448181618239, 0.248743997802162, 0.047619047619047616)
(1, 1, 0.000127231428331468, 0.187438804057497, 0.045454545454545456)
(-1, -1, 0.000133014675040441, 0.125393937604548, 0.043478260869565216)
(-1, 1, 0.000138797921744966, 0.0628542404579395, 0.041666666666666664)
(1, -1, 0.000144581168444848, 0.0000665073376674356, 0.04)
(-1, 1, 0.000150364415139895, -0.0627214882344637, 0.038461538461538464)
(-1, -1, 0.000156147661829913, -0.125261971700960, 0.037037037037037035)
(-1, 1, 0.000161930908514708, -0.187308145238841, 0.03571428571428571)
(1, -1, 0.000167714155194087, -0.248615161675453, 0.034482758620689655)
(1, 1, 0.000173497401867857, -0.308941090706595, 0.03333333333333333)
(-1, -1, 0.000179280648535824, -0.368047873604082, 0.03225806451612903)
(1, 1, 0.000185063895197795, -0.425702262645260, 0.03125)
(-1, -1, 0.000190847141853576, -0.481676741557277, 0.030303030303030304)
(-1, 1, 0.000196630388502974, -0.535750423343869, 0.029411764705882353)
(1, -1, 0.000202413635145796, -0.587709921951625, 0.02857142857142857)
(1, 1, 0.000208196881781848, -0.637350194335965, 0.027777777777777776)
(1, -1, 0.000213980128410936, -0.684475349603862, 0.02702702702702703)
(1, 1, 0.000219763375032868, -0.728899422040264, 0.02631578947368421)
(1, -1, 0.000225546621647450, -0.770447104967681, 0.02564102564102564)
(-1, 1, 0.000231329868254487, -0.808954442542984, 0.025)
(-1, -1, 0.000237113114853788, -0.844269476761447, 0.024390243902439025)
(1, 1, 0.000242896361445159, -0.876252847114797, 0.023809523809523808)
(-1, -1, 0.000248679608028405, -0.904778340536916, 0.023255813953488372)
(1, 1, 0.000254462854603334, -0.929733389466990, 0.022727272727272728)
(-1, -1, 0.000260246101169753, -0.951019516064638, 0.022222222222222223)
(-1, 1, 0.000266029347727467, -0.968552720824053, 0.021739130434782608)
(1, -1, 0.000271812594276283, -0.982263814053623, 0.02127659574468085)
(-1, 1, 0.000277595840816009, -0.992098688912911, 0.020833333333333332)
(1, -1, 0.000283379087346450, -0.998018534929564, 0.02040816326530612)
(1, 1, 0.000289162333867413, -0.999999991153548, 0.02)
(1, -1, 0.000294945580378705, -0.998035238344345, 0.0196078431372549)
(-1, 1, 0.000300728826880132, -0.992132029827308, 0.019230769230769232)
(-1, -1, 0.000306512073371501, -0.982313660897417, 0.018867924528301886)
(-1, 1, 0.000312295319852619, -0.968618876891176, 0.018518518518518517)
(-1, -1, 0.000318078566323291, -0.951101720289418, 0.01818181818181818)
(-1, 1, 0.000323861812783325, -0.929831317454370, 0.017857142857142856)
(-1, -1, 0.000329645059232527, -0.904891605842584, 0.017543859649122806)
(1, 1, 0.000335428305670704, -0.876381002770177, 0.017241379310344827)
(1, -1, 0.000341211552097662, -0.844412017037530, 0.01694915254237288)
(1, 1, 0.000346994798513208, -0.809110804946039, 0.016666666666666666)
(-1, -1, 0.000352778044917149, -0.770616672458975, 0.01639344262295082)
(-1, 1, 0.000358561291309290, -0.729081525471027, 0.016129032258064516)
(-1, -1, 0.000364344537689439, -0.684669270355883, 0.015873015873015872)
(1, 1, 0.000370127784057402, -0.637555167157413, 0.015625)
(1, -1, 0.000375911030412986, -0.587925137976895, 0.015384615384615385)
(-1, 1, 0.000381694276755997, -0.535975033285529, 0.015151515151515152)
(-1, -1, 0.000387477523086242, -0.481909859057539, 0.014925373134328358)
(-1, 1, 0.000393260769403528, -0.425942967773731, 0.014705882352941176)
(1, -1, 0.000399044015707661, -0.368295216488001, 0.014492753623188406)
(1, 1, 0.000404827261998447, -0.309194095279230, 0.014285714285714285)
(-1, -1, 0.000410610508275693, -0.248872829527866, 0.014084507042253521)
(1, 1, 0.000416393754539206, -0.187569459559817, 0.013888888888888888)
(-1, -1, 0.000422177000788792, -0.125525901289554, 0.0136986301369863)
(1, 1, 0.000427960247024259, -0.0629869915693410, 0.013513513513513514)
(-1, -1, 0.000433743493245411, -0.000199522011825254, 0.013333333333333334)
(1, 1, 0.000439526739452057, 0.0625887349012629, 0.013157894736842105)
(-1, -1, 0.000445309985644002, 0.125130003581123, 0.012987012987012988)
(1, 1, 0.000451093231821054, 0.187177483106160, 0.01282051282051282)
(-1, -1, 0.000456876477983018, 0.248486321150020, 0.012658227848101266)
(-1, 1, 0.000462659724129702, 0.308814580220060, 0.0125)
(1, -1, 0.000468442970260911, 0.367924192393275, 0.012345679012345678)
(-1, 1, 0.000474226216376454, 0.425581898782095, 0.012195121951219513)
(1, -1, 0.000480009462476135, 0.481560170022724, 0.012048192771084338)
(1, 1, 0.000485792708559761, 0.535638104153574, 0.011904761904761904)
