485.755070298273
(1, -1, 5.39604339650353e-6, 0.0627901964055778, 1.0)
(-1, 1, 0.0000107920867928500, 0.125332591145000, 0.5)
(1, -1, 0.0000161881301888821, 0.187380360502002, 0.3333333333333333)
(1, 1, 0.0000215841735844430, 0.248688632800621, 0.25)
(-1, -1, 0.0000269802169793753, 0.309015454791872, 0.2)
(-1, 1, 0.0000323762603735221, 0.368122746522847, 0.16666666666666666)
(1, -1, 0.0000377723037667261, 0.425777240919842, 0.14285714285714285)
(-1, 1, 0.0000431683471588304, 0.481751404377440, 0.125)
(1, -1, 0.0000485643905496776, 0.535824334720453, 0.1111111111111111)
(1, 1, 0.0000539604339391109, 0.587782632994906, 0.1)
(1, -1, 0.0000593564773269729, 0.637421245647536, 0.09090909090909091)
(1, 1, 0.0000647525207131066, 0.684544273770151, 0.08333333333333333)
(-1, -1, 0.0000701485640973549, 0.728965746215160, 0.07692307692307693)
(-1, 1, 0.0000755446074795607, 0.770510353531165, 0.07142857142857142)
(-1, -1, 0.0000809406508595669, 0.809014139822151, 0.06666666666666667)
(1, 1, 0.0000863366942372162, 0.844325149799833, 0.0625)
(1, -1, 0.0000917327376123517, 0.876304028475584, 0.058823529411764705)
(-1, 1, 0.0000971287809848162, 0.904824571125237, 0.05555555555555555)
(-1, -1, 0.000102524824354452, 0.929774221356349, 0.05263157894736842)
(-1, 1, 0.000107920867721104, 0.951054515312281, 0.05)
(1, -1, 0.000113316911084612, 0.968581470260050, 0.047619047619047616)
(-1, 1, 0.000118712954444822, 0.982285916028400, 0.045454545454545456)
(-1, -1, 0.000124108997801574, 0.992113767988048, 0.043478260869565216)
(-1, 1, 0.000129505041154713, 0.998026240496812, 0.041666666666666664)
(1, -1, 0.000134901084504081, 0.999999999967243, 0.04)
(1, 1, 0.000140297127849521, 0.998027256952686, 0.038461538461538464)
(1, -1, 0.000145693171190876, 0.992115796888350, 0.037037037037037035)
(1, 1, 0.000151089214527989, 0.982288949366071, 0.03571428571428571)
(1, -1, 0.000156485257860703, 0.968585496064015, 0.034482758620689655)
(1, 1, 0.000161881301188860, 0.951059517694694, 0.03333333333333333)
(1, -1, 0.000167277344512304, 0.929780180575296, 0.03225806451612903)
(-1, 1, 0.000172673387830877, 0.904831463662645, 0.03125)
(1, -1, 0.000178069431144422, 0.876311827130037, 0.030303030303030304)
(-1, 1, 0.000183465474452782, 0.844333823793923, 0.029411764705882353)
(-1, -1, 0.000188861517755800, 0.809023654923937, 0.02857142857142857)
(1, 1, 0.000194257561053319, 0.770520672189275, 0.027777777777777776)
(-1, -1, 0.000199653604345182, 0.728976827706984, 0.02702702702702703)
(1, 1, 0.000205049647631232, 0.684556074362555, 0.02631578947368421)
(-1, -1, 0.000210445690911311, 0.637433718769451, 0.02564102564102564)
(1, 1, 0.000215841734185262, 0.587795729421127, 0.025)
(-1, -1, 0.000221237777452929, 0.535838002765901, 0.024390243902439025)
(-1, 1, 0.000226633820714154, 0.481765590101138, 0.023809523809523808)
(1, -1, 0.000232029863968779, 0.425791888337798, 0.023255813953488372)
(1, 1, 0.000237425907216649, 0.368137797828989, 0.022727272727272728)
(-1, -1, 0.000242821950457606, 0.309030850586183, 0.022222222222222223)
(1, 1, 0.000248217993691492, 0.248704312323561, 0.021739130434782608)
(-1, -1, 0.000253614036918151, 0.187396261874294, 0.02127659574468085)
(1, 1, 0.000259010080137425, 0.125348651611839, 0.020833333333333332)
(1, -1, 0.000264406123349158, 0.0628063525842914, 0.02040816326530612)
(-1, 1, 0.000269802166553192, 0.0000161881301888821, 0.02)
(1, -1, 0.000275198209749370, -0.0627740402104097, 0.0196078431372549)
(-1, 1, 0.000280594252937535, -0.125316530645317, 0.019230769230769232)
(-1, -1, 0.000285990296117529, -0.187364459080606, 0.018867924528301886)
(-1, 1, 0.000291386339289197, -0.248672953212511, 0.018518518518518517)
(-1, -1, 0.000296782382452380, -0.309000058916582, 0.01818181818181818)
(-1, 1, 0.000302178425606922, -0.368107695120237, 0.017857142857142856)
(-1, -1, 0.000307574468752664, -0.425762593390309, 0.017543859649122806)
(-1, 1, 0.000312970511889452, -0.481737218527496, 0.017241379310344827)
(1, -1, 0.000318366555017126, -0.535810666534590, 0.01694915254237288)
(-1, 1, 0.000323762598135531, -0.587769536414654, 0.016666666666666666)
(1, -1, 0.000329158641244508, -0.637408772358581, 0.01639344262295082)
(-1, 1, 0.000334554684343901, -0.684532472998360, 0.016129032258064516)
(1, -1, 0.000339950727433553, -0.728954664532306, 0.015873015873015872)
(1, 1, 0.000345346770513306, -0.770500034671139, 0.015625)
(1, -1, 0.000350742813583004, -0.809004624508358, 0.015384615384615385)
(-1, 1, 0.000356138856642489, -0.844316475584484, 0.015151515151515152)
(-1, -1, 0.000361534899691605, -0.876296229591490, 0.014925373134328358)
(1, 1, 0.000366930942730193, -0.904817678350715, 0.014705882352941176)
(-1, -1, 0.000372326985758098, -0.929768261893751, 0.014492753623188406)
(1, 1, 0.000377723028775161, -0.951049512680639, 0.014285714285714285)
(-1, -1, 0.000383119071781226, -0.968577444202264, 0.014084507042253521)
(-1, 1, 0.000388515114776135, -0.982282882433316, 0.013888888888888888)
(-1, -1, 0.000393911157759732, -0.992111738827757, 0.0136986301369863)
(1, 1, 0.000399307200731860, -0.998025223779400, 0.013513513513513514)
(1, -1, 0.000404703243692361, -0.999999999705187, 0.013333333333333334)
(-1, 1, 0.000410099286641077, -0.998028273147021, 0.013157894736842105)
(1, -1, 0.000415495329577853, -0.992117825528663, 0.012987012987012988)
(1, 1, 0.000420891372502531, -0.982291982446327, 0.01282051282051282)
(-1, -1, 0.000426287415414954, -0.968589521614156, 0.012658227848101266)
(-1, 1, 0.000431683458314964, -0.951064519827876, 0.0125)
(1, -1, 0.000437079501202405, -0.929786139550588, 0.012345679012345678)
(1, 1, 0.000442475544077119, -0.904838355962936, 0.012195121951219513)
(-1, -1, 0.000447871586938950, -0.876319625554847, 0.012048192771084338)
(1, 1, 0.000453267629787739, -0.844342497566749, 0.011904761904761904)
(-1, -1, 0.000458663672623331, -0.809033169813714, 0.011764705882352941)
(-1, 1, 0.000464059715445568, -0.770530990645466, 0.011627906976744186)
(1, -1, 0.000469455758254293, -0.728987909007776, 0.011494252873563218)
(-1, 1, 0.000474851801049348, -0.684567874775566, 0.011363636363636364)
(-1, -1, 0.000480247843830577, -0.637446191724324, 0.011235955056179775)
(1, 1, 0.000485643886597822, -0.587808825693312, 0.011111111111111112)
(-1, -1, 0.000491039929350927, -0.535851670670928, 0.01098901098901099)
(-1, 1, 0.000496435972089734, -0.481779775698587, 0.010869565217391304)
(1, -1, 0.000501832014814086, -0.425806535644173, 0.010752688172043012)
(1, 1, 0.000507228057523827, -0.368152849038659, 0.010638297872340425)
(1, -1, 0.000512624100218798, -0.309046246299511, 0.010526315789473684)
(-1, 1, 0.000518020142898843, -0.248719991781326, 0.010416666666666666)
(1, -1, 0.000523416185563804, -0.187412163197478, 0.010309278350515464)
(-1, 1, 0.000528812228213525, -0.125364712045830, 0.01020408163265306)
(1, -1, 0.000534208270847849, -0.0628225087465463, 0.010101010101010102)
(1, 1, 0.000539604313466618, -0.0000323762603735221, 0.01)
(-1, -1, 0.000545000356069675, 0.0627578839987913, 0.009900990099009901)
(-1, 1, 0.000550396398656862, 0.125300470112794, 0.00980392156862745)
(1, -1, 0.000555792441228025, 0.187348557610111, 0.009708737864077669)
(1, 1, 0.000561188483783003, 0.248657273559235, 0.009615384615384616)
(-1, -1, 0.000566584526321642, 0.308984662960316, 0.009523809523809525)
(1, 1, 0.000571980568843783, 0.368092643621161, 0.009433962264150943)
(-1, -1, 0.000577376611349270, 0.425747945749202, 0.009345794392523364)
(1, 1, 0.000582772653837945, 0.481723032551310, 0.009259259259259259)
(1, -1, 0.000588168696309651, 0.535796998208315, 0.009174311926605505)
(1, 1, 0.000593564738764231, 0.587756439680374, 0.00909090909090909)
(-1, -1, 0.000598960781201529, 0.637396298902590, 0.009009009009009009)
(1, 1, 0.000604356823621386, 0.684520672047182, 0.008928571428571428)
(-1, -1, 0.000609752866023646, 0.728943582658426, 0.008849557522123894)
(1, 1, 0.000615148908408152, 0.770489715609198, 0.008771929824561403)
(1, -1, 0.000620544950774746, 0.808995108982561, 0.008695652173913044)
(1, 1, 0.000625940993123272, 0.844307801147877, 0.008620689655172414)
(-1, -1, 0.000631337035453572, 0.876288430477759, 0.008547008547008548)
(-1, 1, 0.000636733077765489, 0.904810785339081, 0.00847457627118644)
(1, -1, 0.000642129120058866, 0.929762302187501, 0.008403361344537815)
(1, 1, 0.000647525162333546, 0.951044509799769, 0.008333333333333333)
(1, -1, 0.000652921204589372, 0.968573417890656, 0.008264462809917356)
(-1, 1, 0.000658317246826187, 0.982279848580819, 0.00819672131147541)
(-1, -1, 0.000663713289043833, 0.992109709407477, 0.008130081300813009)
(1, 1, 0.000669109331242154, 0.998024206800449, 0.008064516129032258)
(-1, -1, 0.000674505373420992, 0.999999999181076, 0.008)
(-1, 1, 0.000679901415580190, 0.998029289079818, 0.007936507936507936)
(-1, -1, 0.000685297457719591, 0.992119853908986, 0.007874015748031496)
(-1, 1, 0.000690693499839039, 0.982295015269169, 0.0078125)
(1, -1, 0.000696089541938375, 0.968593546910473, 0.007751937984496124)
(-1, 1, 0.000701485584017443, 0.951069521711826, 0.007692307692307693)
(-1, -1, 0.000706881626076086, 0.929792098282225, 0.007633587786259542)
(1, 1, 0.000712277668114146, 0.904845248026110, 0.007575757575757576)
(-1, -1, 0.000717673710131467, 0.876327423750014, 0.007518796992481203)
(1, 1, 0.000723069752127891, 0.844351171118311, 0.007462686567164179)
(-1, -1, 0.000728465794103261, 0.809042684491479, 0.007407407407407408)
(-1, 1, 0.000733861836057420, 0.770541308899735, 0.007352941176470588)
(-1, -1, 0.000739257877990211, 0.728998990117532, 0.0072992700729927005)
(1, 1, 0.000744653919901477, 0.684579675009183, 0.007246376811594203)
(-1, -1, 0.000750049961791061, 0.637458664512150, 0.007194244604316547)
(-1, 1, 0.000755446003658805, 0.587821921811459, 0.007142857142857143)
(-1, -1, 0.000760842045504553, 0.535865338435533, 0.0070921985815602835)
(1, 1, 0.000766238087328147, 0.481793961169783, 0.007042253521126761)
(-1, -1, 0.000771634129129430, 0.425821182838962, 0.006993006993006993)
(1, 1, 0.000777030170908245, 0.368167900151852, 0.006944444444444444)
(-1, -1, 0.000782426212664436, 0.309061641931852, 0.006896551724137931)
(1, 1, 0.000787822254397844, 0.248735671173913, 0.00684931506849315)
(1, -1, 0.000793218296108313, 0.187428064471549, 0.006802721088435374)
(-1, 1, 0.000798614337795685, 0.125380772446968, 0.006756756756756757)
(-1, -1, 0.000804010379459804, 0.0628386648923382, 0.006711409395973154)
(-1, 1, 0.000809406421100513, 0.0000485643905496776, 0.006666666666666667)
(-1, -1, 0.000814802462717654, -0.0627417277707268, 0.006622516556291391)
(1, 1, 0.000820198504311070, -0.125284409547436, 0.006578947368421052)
(1, -1, 0.000825594545880604, -0.187332656090519, 0.006535947712418301)
(-1, 1, 0.000830990587426099, -0.248641593840797, 0.006493506493506494)
(-1, -1, 0.000836386628947397, -0.308969266923080, 0.0064516129032258064)
(-1, 1, 0.000841782670444343, -0.368077592025625, 0.00641025641025641)
(1, -1, 0.000847178711916778, -0.425733297996525, 0.006369426751592357)
(1, 1, 0.000852574753364545, -0.481708846448885, 0.006329113924050633)
(-1, -1, 0.000857970794787488, -0.535783329741632, 0.006289308176100629)
(1, 1, 0.000863366836185449, -0.587743342792068, 0.00625)
(-1, -1, 0.000868762877558272, -0.637383825279565, 0.006211180124223602)
(-1, 1, 0.000874158918905798, -0.684508870916622, 0.006172839506172839)
(1, -1, 0.000879554960227871, -0.728932500593522, 0.006134969325153374)
(-1, 1, 0.000884951001524333, -0.770479396345347, 0.006097560975609756)
(-1, -1, 0.000890347042795029, -0.808985593244763, 0.006060606060606061)
