prime,max,min,mean,median,std dev,x_max,x_min,half,least quad nonres
1254053.0,87.58823866957118,-87.58211050611567,4.1447707717554877e-16,-0.0008794781303436,17.935318632906238,268725,985327,False,N/A
1228219.0,72.85526326834264,-57.75331598470939,5.696201313780667,5.949028297693758,17.7947268367382,1125338,109197,False,N/A
1239593.0,78.6931455249204,-78.7068345250658,3.404387904922331e-16,-0.0002727167145053,17.87693153103105,877262,362330,False,N/A
1192427.0,80.80708721138365,-64.07192119100648,14.39823192090748,14.39302119563149,17.578313838891756,642065,941472,False,N/A
1719901.0,73.81284208081308,-73.80104951893719,-1.692180564854239e-16,0.0002432253011193,20.54122889987894,61740,1658160,False,N/A
1102117.0,68.06953449489777,-68.05664713473328,4.175639420289332e-16,0.0003877444909221,16.986662421214362,283402,818714,False,N/A
1091381.0,86.34471426056962,-86.35090478661743,2.6958645608045427e-16,0.0007537385075693,16.903724296261164,229764,861616,False,N/A
1081303.0,80.86976866036765,-54.503528136023576,15.239810233279131,15.50227398492416,16.82549736979269,1075802,946140,False,N/A
1487641.0,94.4051207992716,-94.24559280249844,-1.5650996688977357e-15,-0.0002128349623831,19.29173423404918,702,1486938,False,N/A
1514363.0,70.35005794995436,-76.80902714066826,-1.5408710629127451,-1.4993562702474037,19.46422852537918,661864,716554,False,N/A
1055543.0,100.15891077228946,-27.92690382607111,37.080457211367445,37.05516606452437,16.666994287296045,149245,427578,False,N/A
1383169.0,78.42767929639706,-78.44077681680744,-6.604373568672585e-15,-0.0002725369914173,18.741350281442024,92217,1290951,False,N/A
1982917.0,91.02333210164878,-91.03473720096392,-2.1832455823613084e-16,0.0004031213676967,21.845447978732253,1594865,388051,False,N/A
1425077.0,73.73383983384895,-73.74480366359364,2.2592542327721e-16,0.0003264350966674,18.975651010801567,879339,545737,False,N/A
1027687.0,47.73281459644795,-77.75271154871325,-8.717451071437077,-8.960954205675762,16.48848402126833,482134,502180,False,N/A
1655257.0,83.27916112800494,-83.27577475454177,-4.873695145059573e-16,0.0003913467717211,20.2004724278478,1287621,367635,False,N/A
1379897.0,87.20248492816603,-87.19698111709192,-3.954619953980311e-17,-0.0003226509807348,18.719170059902083,1103658,276238,False,N/A
1928161.0,101.88811333348517,-101.74480734718304,-8.452688886338268e-16,-6.512926574941957e-06,21.593068750284303,512,1927648,False,N/A
1653251.0,78.92864186733993,-71.91200613930664,1.6306368585542337,2.0887786020233747,20.188228279628703,475707,1095635,False,N/A
1152799.0,89.22687112835013,-53.92519854253965,18.3319616582106,18.425889113912604,17.328129476633904,580916,985604,False,N/A
1139717.0,71.97028629341241,-71.94991756027275,3.234894405639301e-16,0.0001570770465998,17.22952890054186,367086,772630,False,N/A
1094057.0,67.2241048899553,-67.22068190893435,-4.954575879105616e-16,0.0001468588432089,16.924435053358945,107725,986331,False,N/A
1001743.0,72.46419617962772,-40.29897008597845,15.561432079678816,15.794963787814703,16.321698474362996,370807,522257,False,N/A
1629361.0,83.5971404814834,-83.61728516664601,-1.2525806808794679e-15,0.0009483836074366,20.09077645948849,444118,1185242,False,N/A
1096561.0,71.7368986603823,-71.61009426871125,-4.445618256989712e-16,0.0011063264621498,16.9437916990165,540,1096020,False,N/A
1355923.0,68.59019213075548,-89.35529259401315,-1.850203965787984,-1.748004361013841,18.55584642163288,320208,1143895,False,N/A
1228327.0,89.67562352501511,-101.33762682929948,-3.562008779908508,-3.3654812891892334,17.79550918402631,794799,289018,False,N/A
1995979.0,72.16284118704965,-97.86705181853016,-11.296948459336528,-11.238093834221118,21.917280745759605,97171,1046573,False,N/A
1570043.0,95.37170616404184,-59.13346545653288,17.61954284971588,17.836710095433432,19.770073463849847,1511882,465460,False,N/A
1435909.0,75.931952626758,-75.93799551261128,9.120859125146626e-17,0.0005725970738694,19.04763136383438,462260,973648,False,N/A
1872229.0,80.72108910066686,-80.72318233023339,-1.573932907643396e-15,2.464740987306868e-05,21.328542821767165,126929,1745299,False,N/A
1592533.0,90.92544413454829,-90.94591275503838,1.6904543373656103e-16,-0.0004847604612336,19.91116765445582,839699,752833,False,N/A
1199087.0,82.66466712313309,-54.97231141862631,10.48808254459451,10.431722055368825,17.627335085322883,653317,858446,False,N/A
1884907.0,89.25741351003384,-75.54129288769363,13.174199610799816,13.4159523523997,21.400635231242,585901,1297140,False,N/A
1756207.0,96.27775246344233,-60.65270980129674,16.19529819926981,16.157199605083406,20.75690266193353,392190,1480339,False,N/A
1276057.0,83.5383008001449,-83.56610113549095,-2.2237435079557856e-16,-0.000768105692444,18.09198365868114,499326,776730,False,N/A
1312373.0,72.54203836513236,-72.52698262937062,3.839305325408266e-16,-0.0012986569295208,18.30134848351124,683052,629320,False,N/A
1626773.0,82.06199866719896,-82.0624736945733,4.293727096291916e-16,0.0003998165281018,20.074814502099475,732931,893841,False,N/A
1330649.0,87.22496166710155,-87.23045448888631,-5.4679766145568264e-18,-0.0004529524319423,18.4283394055763,546360,784288,False,N/A
1202219.0,68.8916727059414,-64.32863969193774,6.317025824891224,6.3355152855288,17.650341251733245,168025,961163,False,N/A
1071641.0,69.81512049644087,-69.8200715274285,-6.110592869034576e-17,-0.0002039517756884,16.793606803534757,27033,1044607,False,N/A
1644341.0,79.00216056934107,-78.99522578019128,3.628374676317387e-16,9.566304152664148e-12,20.18292030951062,397325,1247015,False,N/A
1102903.0,78.45971616262113,-46.83351437356623,20.56274660178411,20.80160179194081,16.992718553020413,369331,661345,False,N/A
1807807.0,94.21453914316226,-106.67096735248282,-16.417061833242286,-16.798895303256813,21.00882237772956,744373,106341,False,N/A
1869227.0,74.06131631319593,-99.63872528090224,-4.257728801936857,-4.272049022448073,21.31143648433737,544197,523026,False,N/A
1259677.0,68.23635565006623,-68.24498463045398,-8.37527282038647e-17,0.0006852902929495,17.975490524489654,1083103,176573,False,N/A
1082231.0,193.02173448795247,-2.467291211016236e-05,125.3437978115869,124.9352609557061,16.832715839711486,843960,1082230,False,N/A
1386779.0,107.0305982862642,-35.21644668823696,30.757444237612034,30.725074081943603,18.718935544453828,693389,318598,False,N/A
1475827.0,93.98954108264012,-61.07042005466292,17.929504299663186,18.04993552018459,19.262600198455782,324080,806792,False,N/A
1161007.0,86.00073073779413,-107.82024110654538,-3.2191317867677087,-3.299376980095189,17.345176945421198,409767,887828,False,N/A
1180591.0,132.4963757684352,-17.590470106608223,55.0750338318119,55.20566735070884,17.490855353452844,393530,1058746,False,N/A
1876123.0,79.76557185503881,-83.06524100216728,1.712629808931547,1.704297596591374,21.350711635518746,206365,553258,False,N/A
1905679.0,177.01865624318725,-17.259127175455887,69.76334143464429,69.61952003625606,21.46681407395558,635226,326597,False,N/A
1641953.0,90.65755238075764,-90.6505265285482,7.3116161445563e-17,-0.0007369488321273,20.16825962929685,1603148,38804,False,N/A
1754867.0,92.24094149503604,-85.70351551478728,1.7402430806847633,1.87908268389981,20.748982310810387,1079918,1619877,False,N/A
1469957.0,79.42792205934506,-79.4404225241384,3.539089710883481e-16,-0.0001255902593584,19.224254209034203,1100909,369047,False,N/A
1647797.0,79.95269213099125,-79.97365673728098,5.193810368439349e-16,-0.0004990668409163,20.204118937552145,931192,716604,False,N/A
1217191.0,158.36057515195466,-6.437556196352489,60.62229746819429,60.36621018741607,17.71465859440706,405730,594682,False,N/A
1875371.0,158.6108266870599,-26.523179183957566,51.35866682547128,51.165651208124245,21.34643224078752,937685,1449180,False,N/A
1150673.0,62.47150477108573,-62.45381181468815,4.979535125243617e-16,1.799770437096053e-09,17.312143780021337,823393,327279,False,N/A
1967347.0,90.00973038230234,-60.82952315106775,12.819398390653102,12.716470151335216,21.759512990833795,618190,372344,False,N/A
1386773.0,70.85655401889943,-70.83657379153954,8.5914425743978e-17,0.0,18.71889505000447,284350,1102422,False,N/A
1497271.0,233.5316141535668,-2.7025786708950363,86.36761554216973,86.46063077246617,19.354074433031418,998180,332726,False,N/A
1521593.0,77.85198704475353,-77.86162732087833,2.103993216478196e-16,-0.000323238120643,19.51063707215223,6152,1515440,False,N/A
1965967.0,123.81497706099071,-44.38030464642748,32.89990286045339,32.71636589232492,21.75188002341914,1546394,638611,False,N/A
1769813.0,86.06307545762832,-86.04005323845388,1.4838663471052194e-16,-0.000892188538323,20.837153302928726,1401948,367864,False,N/A
1997339.0,113.25197761491243,-72.05618797913439,22.686755553266543,22.94123330984894,21.92474636080754,1075491,276551,False,N/A
1722649.0,88.4410347806604,-88.42919133289024,-5.533050827289998e-16,0.0001347487376506,20.55763238966149,234906,1487742,False,N/A
1485581.0,77.54012509692893,-77.55667942304169,3.183517054417919e-16,-0.0005871104731483,19.326150307370188,884194,601386,False,N/A
1659323.0,119.45888137771784,-48.15600302152724,35.652403653837375,35.381702244481374,20.225267588563,275270,1148762,False,N/A
1432621.0,70.0438966055084,-70.05308402281054,2.0315094122404806e-16,6.143134100966563e-06,19.025810869171952,1057387,375233,False,N/A
1778321.0,103.2349214166254,-103.22742799365416,1.389823238924768e-16,-0.0003436313689633,20.836787207473,444580,1333740,False,N/A
1315907.0,96.2226263961773,-64.74006113527976,14.685027810111814,14.77080281988242,18.32597313811417,1031391,426778,False,N/A
1297507.0,60.43839102023395,-67.52512604738352,-8.163687456859735,-7.947099651717167,18.19739837711157,936038,136292,False,N/A
1146083.0,69.97196343635164,-76.07564055951815,-2.3255815670833697,-2.191578807363314,17.277580480050524,601334,156317,False,N/A
1954699.0,91.24347577252048,-53.99969264354053,21.28176480033473,21.45299265644332,21.741157653165555,1047763,1509509,False,N/A
1875149.0,95.8534695274734,-95.847630921563,6.285927856920783e-16,0.0005233352379718,21.34516874480684,468787,1406361,False,N/A
1396013.0,72.2247098658047,-72.21818449600786,3.8829068372333583e-16,0.0005208730785852,18.781153036253865,1308825,87187,False,N/A
1550299.0,110.9732063350704,-55.18832851945314,19.42646878388248,19.640538730723847,19.64537140243205,1489814,448845,False,N/A
1821401.0,92.15747599521558,-92.15111408006032,1.49801394932735e-17,0.0003862606712345,21.08766348272351,476684,1344716,False,N/A
1976173.0,89.10935862307298,-89.08571676125996,-9.572790336107672e-17,0.0001961031827022,21.80826761305969,193532,1782640,False,N/A
1987789.0,94.53013977582395,-94.52666165741392,-1.2906312766400639e-14,0.0002673059087214,21.87226849420536,180704,1807084,False,N/A
1936303.0,93.05001181818648,-74.15618039855053,2.322705121071755,2.615845459778257,21.638610987550614,1722988,1288110,False,N/A
1100833.0,72.52901111514336,-72.54577993963312,2.395944375887616e-16,-0.0002099281893492,16.976764551018878,54941,1045891,False,N/A
1449367.0,137.63198993237245,-7.005005447388498,62.11391256189329,62.23972132750328,19.08914032527484,685939,760748,False,N/A
1391563.0,74.57150372698909,-66.47616319470987,-2.146495676533848,-1.9046652308486216,18.7511952860204,993019,939756,False,N/A
1490711.0,274.9190012654867,-2.5646023243029417e-05,199.3813466610517,198.8349259306758,19.311629855940915,1255335,1490710,False,N/A
1691533.0,137.7310819375757,-137.71494001796646,2.1722062739317703e-16,-3.881390395577e-05,20.42062576127831,563844,1127688,False,N/A
1555343.0,260.2806842417399,-1.6098928874942604e-05,135.58508137495633,135.92403398508202,19.67730419794831,933205,1555342,False,N/A
1748179.0,62.39434116143468,-96.23960154433814,-14.058571103713485,-14.20626266802887,20.70940619555738,821245,1126089,False,N/A
1586437.0,78.5289182401728,-78.54016811215527,1.295644280867641e-16,0.001156395631142,19.873022501462422,1473564,112872,False,N/A
1924327.0,123.640352429853,-49.10847581358354,33.43873261195897,33.385502593796105,21.571589992021345,721622,128990,False,N/A
1489577.0,100.27415977222633,-100.26923816041574,3.907663780621439e-16,0.0001756734033051,19.304283177304104,851186,638390,False,N/A
1955533.0,85.81843351761913,-85.7793523089106,2.120800743369993e-16,0.0005933862184406,21.745795244191925,1505376,450156,False,N/A
1214671.0,201.9722624002065,-5.669683637545828e-06,90.80909340176306,90.93119809260315,17.69631141068176,404890,1214670,False,N/A
1120577.0,66.83440144280274,-66.82189665983378,1.3960048145280838e-16,-0.0017990042264983,17.084243128977963,864328,256248,False,N/A
1985377.0,90.31111158297524,-90.30814198414294,-4.910796892985962e-16,-0.0004374929609411,21.85899447035892,483186,1502190,False,N/A
1188851.0,95.03766386474558,-47.72938299443842,22.07366125798766,21.852123639540054,17.551936028331358,594425,450115,False,N/A
1117657.0,70.73322994995385,-70.73104462287313,-5.208007547348373e-16,8.531421673296791e-05,17.106000304073735,67098,1050558,False,N/A
1453723.0,53.30953222380026,-92.02236197712504,-19.03662171482188,-19.14039713254181,19.11780452504056,662579,1443246,False,N/A
1267711.0,104.08963079240692,-26.234376679374463,39.35629332262979,39.31956857137561,18.032721668841106,1006743,523727,False,N/A
1404229.0,73.40901333634883,-73.3925225591878,-5.310997390409977e-17,-0.0003412663675419,18.836338604748057,432144,972084,False,N/A
1684229.0,75.58546173294755,-75.60337535656706,3.9312477275399713e-16,0.0003815216389568,20.37649018156648,659433,1024795,False,N/A
1178537.0,70.39514349769388,-70.35944515285655,2.955668517653934e-16,0.0001751233698579,17.475633382535605,278609,899927,False,N/A
1296283.0,61.57244369062329,-73.49191278258547,-10.197582727648836,-10.146916184376664,18.188813119308712,27360,202801,False,N/A
1507483.0,84.4632545969942,-74.98893340066593,11.58852096484966,11.54862579425614,19.41996360824549,1422111,641192,False,N/A
1798333.0,77.9412906590122,-77.95793445777863,1.1126350591911744e-16,0.0001858224677739,20.95370061875421,274276,1524056,False,N/A
1678961.0,93.21604078565964,-93.22405337728594,-1.36508629352783e-16,0.0009855128683113,20.344598022301824,379122,1299838,False,N/A
1272451.0,56.381403238591744,-77.34100560761942,-13.984139757068233,-13.945603855053776,18.06640258046264,304633,894606,False,N/A
1626949.0,84.76339164541935,-84.78501923842009,-2.4485013321040953e-16,-0.0001159161307597,20.075900416072272,1066214,560734,False,N/A
1393957.0,76.79880057091225,-76.79892691349698,1.3571071271837586e-16,-0.0005960807283713,18.76731782554109,119326,1274630,False,N/A
1368839.0,347.81592331733106,-4.553379672441028e-05,266.83403232425684,266.9441478999611,18.644014851056383,1553,1368838,False,N/A
1317359.0,264.1557387828025,-2.1646017145532185e-05,164.91452896372562,164.6440103459497,18.336080983422686,376388,1317358,False,N/A
1666487.0,113.74349675550366,-37.28705002582922,36.670728996804,36.766222096636696,20.268881078130207,1062192,385950,False,N/A
1070869.0,69.92672975311501,-69.94184565824162,1.0361524483041086e-16,0.0008264739212222,16.787556738862246,330368,740500,False,N/A
1175413.0,65.27671415130845,-65.2688248057026,1.4585490485828981e-16,0.0005309822906554,17.45245630554464,498097,677315,False,N/A
1919149.0,81.30730598431046,-81.31544200334963,-1.895620823131353e-16,-0.0001351630914427,21.5425479123288,690882,1228266,False,N/A
1717229.0,73.23686956093542,-73.2358678406606,4.406515332987483e-16,0.0001995318745997,20.52526650225064,666381,1050847,False,N/A
1678639.0,117.64758362253986,-37.64519583909373,41.48178778256955,41.80743131520512,20.342647031957,1502245,574727,False,N/A
1717297.0,77.67546676808115,-77.65320237267576,-4.152128875727237e-16,-0.0004340474464328,20.52567288487073,1580272,137024,False,N/A
1153157.0,64.27575558386462,-64.20377650564686,4.700650841617102e-16,0.0001747558635898,17.330819879077715,230931,922225,False,N/A
1215703.0,82.7934760207309,-54.33637752372511,15.256541233884024,15.35028104297269,17.7038273181701,300523,356459,False,N/A
1311449.0,78.3806969626711,-78.37819062906078,1.4268838124073446e-16,-3.979346490723401e-05,18.29490465294696,999847,311601,False,N/A
1656491.0,75.66172990549693,-90.02501469996636,-3.219134466310179,-3.1899041526712324,20.20800078562241,1535206,123598,False,N/A
1621309.0,86.33744318891843,-86.3284558538711,-1.9745905007871462e-16,-0.0011088804212704,20.04107254048878,593930,1027378,False,N/A
1370981.0,137.122151578949,-137.13069830961047,2.421372478153372e-16,8.055664466155577e-05,18.65859649939574,342745,1028235,False,N/A
1778597.0,178.56943395283974,-178.57392917920106,3.190856016884697e-16,-0.0001869471073376,20.83840410597427,592865,1185731,False,N/A
1957909.0,102.65781615522803,-102.65126831762323,6.663008663096925e-17,-0.0005494400117953,21.75900195482329,530958,1426950,False,N/A
1135721.0,71.90781115765657,-71.87899975425591,1.3453577938406698e-16,0.0007584122147363,17.19929787575374,125266,1010454,False,N/A
1309739.0,80.01647329546006,-73.04784558482412,-0.9834648274075852,-0.9809735133810022,18.28297339137767,171581,1058366,False,N/A
1196863.0,102.71307845658244,-35.624800458917434,31.77743652295827,31.78817178242372,17.610980402803076,14573,580281,False,N/A
1321249.0,82.43255279992924,-82.467673751417,-5.01125936814856e-16,6.538436437608652e-06,18.363133121912483,722831,598417,False,N/A
1601507.0,78.07473143328639,-90.37269665012346,-4.137080150337632,-4.04863128411952,19.91830987086486,865679,1298519,False,N/A
1531027.0,75.98472225612682,-77.9917496712697,-2.738245497174174,-2.639389731122975,19.571027362713178,372192,730211,False,N/A
1744517.0,76.63907609490445,-76.63333356424192,2.8986765631160263e-16,0.0004180305269301,20.68770430216149,10618,1733898,False,N/A
1945561.0,86.13888344855364,-86.06161193789293,0.0,0.000912305205361,21.690279383995183,1120,1944440,False,N/A
1699597.0,77.64085274860193,-77.64722826460971,1.2842969740797539e-17,-0.0006421446213948,20.469243228932783,1619989,79607,False,N/A
1380853.0,69.87276869761348,-69.86193010152562,-1.3963316643832532e-16,0.0002379067608018,18.725653305833088,995385,385467,False,N/A
1525351.0,155.6102789356214,-11.380846727705602,62.87829598451695,63.074541873314274,19.53471569938148,508450,509960,False,N/A
1170857.0,76.19594560313396,-76.21255834299939,4.3499507881222034e-16,-9.548943830850476e-05,17.418599881537304,199429,971427,False,N/A
1047307.0,41.24599441996152,-74.12009372107423,-16.578927880499922,-16.80886357609404,16.60184387678019,984600,570548,False,N/A
1644653.0,86.53325805831469,-86.53762821961794,4.954888677359563e-16,-0.0001680482200754,20.184834988760223,246289,1398363,False,N/A
1441567.0,101.55544608103467,-42.323662327227936,27.609496730444537,27.66449033930246,19.037705414925213,482374,1346213,False,N/A
1584017.0,80.42703733252031,-80.43802259374166,2.181845186470301e-16,-0.0003112267886535,19.85785925873914,958944,625072,False,N/A
1550359.0,57.846361795172015,-85.43470733717265,-13.495224089613256,-13.506107508802188,19.64575155832885,1187838,829928,False,N/A
1893431.0,152.98370708474198,-14.970880236939363,69.96188870675881,70.16007319088249,21.44897003369865,1860130,875613,False,N/A
1937959.0,141.60239353373697,-35.33753084218267,46.97268646941188,47.028901764867214,21.64786209030223,485262,736013,False,N/A
1903801.0,87.9755004691937,-87.84085336861251,-5.579836399239102e-16,0.0006092325726285,21.45623395851778,801,1902999,False,N/A
1749499.0,99.56816886406182,-58.48896894629746,22.94839497768333,22.825840672918275,20.71722325916796,699799,1433704,False,N/A
1089523.0,74.74272536859291,-60.241495071497866,5.493184986291632,5.21872303451903,16.889329467472407,435809,217904,False,N/A
1897957.0,95.45811984228294,-95.45449199025109,5.309499264548167e-16,0.0005461714657641,21.474590211858843,632652,1265304,False,N/A
1422857.0,75.85090520861075,-75.83550297019599,6.494304185180208e-16,-6.65149468828544e-07,18.96086501918624,801235,621621,False,N/A
1896683.0,124.4930080498666,-51.75597672353672,35.33942456882971,35.25129490138693,21.46738161433899,948341,725465,False,N/A
1262621.0,68.66841664266789,-68.64176535366497,3.403525258867931e-16,-0.0003129043551552,17.99648358196931,160245,1102375,False,N/A
1484047.0,69.57814015698446,-86.16588351095794,-9.643336125164518,-9.703043263953075,19.31616971240136,1479820,1477687,False,N/A
1011281.0,72.10989651851014,-72.10394004952036,-3.5973965763143106e-17,-0.0003412900999251,16.35634346967221,252820,758460,False,N/A
1860083.0,84.25852631499436,-85.70504795057687,3.6763976228338895,3.5052954340862144,21.259246287690534,1195145,1451472,False,N/A
1722181.0,80.58756636950966,-80.5856250410497,3.28482142412883e-16,-0.0008025741100254,20.55483970709023,404807,1317373,False,N/A
1413509.0,85.067027701143,-85.05724065223208,3.5388673575839314e-16,0.0003390946906804,18.89847709069719,792158,621350,False,N/A
1875229.0,136.77507181356577,-136.77710296696785,-3.2301306740711147e-16,-0.0002014969804804,21.34562406729324,170475,1704753,False,N/A
1120109.0,71.57661998870667,-71.57633679039822,2.62266251474326e-16,-0.0009070689006307,17.08067520923386,648484,471624,False,N/A
1898417.0,103.45804196756694,-103.46015235981965,1.1689565950610141e-16,-0.0006939217582555,21.47719240765829,1084809,813607,False,N/A
1691441.0,81.82544325166225,-81.80755683671669,-3.226224391295688e-18,-0.0003521432641164,20.420070429885985,1370569,320871,False,N/A
1779109.0,77.99208011498092,-77.99485354235739,1.186002492322389e-16,-7.617004939675098e-05,20.84140323767081,1734942,44166,False,N/A
1238921.0,74.27332881334371,-74.29164050401789,3.0171602743732133e-16,-3.03761802161315e-08,17.87208521348436,330378,908542,False,N/A
1297019.0,130.77002138924058,-46.964771259406646,27.22496706715439,27.306234645102023,18.193975982155163,648509,972764,False,N/A
1388063.0,189.28528529969776,-1.465368246838529e-05,104.1622179581077,104.14223648579468,18.72759934228519,555225,1388062,False,N/A
1818233.0,83.39164870271799,-83.3963614815346,-1.2004992122874393e-17,-0.0001051334421262,21.06931640238452,334343,1483889,False,N/A
1495973.0,85.44402627934723,-85.4682559765764,2.9425359659438856e-16,0.0001599014951665,19.345683490614185,9178,1486794,False,N/A
1701527.0,76.84561661062685,-97.38474540177856,-1.2748003111048356,-1.040583680524378,20.480861990010403,962844,1274760,False,N/A
1652137.0,101.85952076660816,-101.90616298191546,-7.971181131874657e-16,-0.0004858813219072,20.230708437728303,660265,991871,False,N/A
1331339.0,81.07364317662396,-64.76930009343658,4.792953776523022,4.850906563351515,18.43311673698225,1257834,223631,False,N/A
1493423.0,127.3152083855732,-13.127442857541835,58.38286964300891,58.73123363124023,19.329188366274227,692750,432967,False,N/A
1268783.0,172.44674829909832,-1.1953856414775074e-05,97.29902080329067,97.01673661667292,18.0403444576828,1015026,1268782,False,N/A
1398997.0,90.38098455544356,-90.36943621736418,4.2386834679127205e-16,-0.0006530454132871,18.80121482268465,524623,874373,False,N/A
1927279.0,131.3855037860078,-44.34034486607425,44.79531447182448,44.759775365319456,21.588129520070087,1284852,1385181,False,N/A
1932361.0,83.24324206153024,-83.1408408558827,-6.325737681431241e-16,0.0003278456248665,21.61657341140888,950,1931410,False,N/A
